Salary (USD),Job title_Bin,Industry,Country,Race_Bin,Age,Gender_Bin,Highest level of education completed,Experience
87000.0,Non-Managerial Employee,business,USA,White,25-34,Woman,College degree,2
56500.0,Management,business,USA,White,25-34,Woman,Master's degree,5
87550.0,Non-Managerial Employee,manufacturing,USA,Asian or Asian American,25-34,Woman,College degree,5
48771.73766,Non-Managerial Employee,government,Canada,White,25-34,Woman,College degree,11
147000.0,Non-Managerial Employee,tech,USA,Asian or Asian American,25-34,Woman,Master's degree,2
66000.0,Non-Managerial Employee,business,USA,White,25-34,Woman,College degree,2
103000.0,Management,tech,USA,White,25-34,Woman,College degree,2
72000.0,Non-Managerial Employee,education,USA,Asian or Asian American,25-34,Woman,College degree,5
84000.0,Management,business,USA,White,25-34,Woman,College degree,2
102000.0,Non-Managerial Employee,tech,USA,White,25-34,Woman,PhD,2
103000.0,Non-Managerial Employee,"tech,business",USA,White,25-34,Woman,PhD,8
130000.0,Director,business,USA,White,35-44,Woman,College degree,11
51522.658200000005,Non-Managerial Employee,"tech,business",UK,White,25-34,Woman,Master's degree,8
93000.0,Non-Managerial Employee,business,USA,White,35-44,Woman,Master's degree,11
18000.0,Non-Managerial Employee,education,USA,White,25-34,Woman,Master's degree,8
174000.0,Management,business,USA,Black or African American,35-44,Woman,College degree,11
58000.0,Non-Managerial Employee,nonprofit,USA,Black or African American,18-24,Woman,College degree,2
68500.0,Management,healthcare,USA,White,25-34,Woman,College degree,11
101000.0,Management,manufacturing,USA,White,25-34,Woman,College degree,8
57070.7994715,Management,education,Canada,White,25-34,Woman,College degree,11
79250.0,Non-Managerial Employee,healthcare,USA,White,35-44,Woman,College degree,11
43700.0,Non-Managerial Employee,education,USA,White,25-34,Woman,College degree,8
38000.0,Non-Managerial Employee,education,USA,"Hispanic, Latino, or Spanish origin",25-34,Woman,College degree,8
134751.5676,Non-Managerial Employee,education,UK,White,35-44,Man,"Professional degree (MD, JD, etc.)",11
57000.0,Non-Managerial Employee,education,USA,White,35-44,Woman,Master's degree,11
135300.0,Non-Managerial Employee,tech,USA,White,25-34,Woman,Master's degree,8
36400.0,Non-Managerial Employee,science,USA,White,18-24,Man,College degree,0
93000.0,Non-Managerial Employee,tech,USA,White,35-44,Man,College degree,5
71900.0,Non-Managerial Employee,manufacturing,USA,White,25-34,Woman,College degree,5
138000.0,Director,healthcare,USA,White,25-34,Woman,Master's degree,8
78000.0,Director,education,USA,White,35-44,Woman,College degree,8
49951.699055000005,Non-Managerial Employee,nonprofit,Canada,White,25-34,Woman,College degree,11
58500.0,Non-Managerial Employee,education,USA,White,25-34,Woman,Master's degree,5
84000.0,Non-Managerial Employee,business,USA,Asian or Asian American,25-34,Woman,Master's degree,11
55149.82232044,Non-Managerial Employee,education,Canada,Asian or Asian American,35-44,Woman,College degree,11
94000.0,Management,healthcare,USA,White,55-64,Woman,College degree,31
60000.0,Management,property,USA,White,35-44,Man,Some college,8
65500.0,Management,nonprofit,USA,White,25-34,Woman,Master's degree,5
65520.0,Non-Managerial Employee,manufacturing,USA,White,35-44,Woman,College degree,11
35520.0,Non-Managerial Employee,government,USA,White,25-34,Other,Some college,5
41000.0,Non-Managerial Employee,government,USA,White,25-34,Woman,Master's degree,5
58864.0,Non-Managerial Employee,healthcare,USA,White,35-44,Woman,College degree,11
185000.0,Non-Managerial Employee,business,USA,White,25-34,Woman,"Professional degree (MD, JD, etc.)",8
84000.0,Non-Managerial Employee,government,USA,"Hispanic, Latino, or Spanish origin",25-34,Woman,Master's degree,5
130000.0,Director,entertainment,USA,White,35-44,Woman,College degree,11
72000.0,Non-Managerial Employee,finance,USA,White,25-34,Woman,College degree,11
66560.0,Non-Managerial Employee,finance,USA,White,25-34,Other,Some college,5
120000.0,Management,tech,USA,Asian or Asian American,35-44,Woman,"Professional degree (MD, JD, etc.)",11
51500.0,Non-Managerial Employee,government,USA,White,45-54,Woman,College degree,11
110000.0,Non-Managerial Employee,tech,USA,White,25-34,Woman,College degree,5
86400.0,Non-Managerial Employee,government,USA,White,25-34,Man,"Professional degree (MD, JD, etc.)",5
72660.159,Non-Managerial Employee,nonprofit,UK,White,25-34,Woman,College degree,8
234000.0,Management,tech,USA,White,35-44,Man,Master's degree,11
101200.0,Management,business,USA,White,25-34,Woman,Master's degree,8
50201.5644,Non-Managerial Employee,manufacturing,UK,White,25-34,Woman,College degree,5
88000.0,Non-Managerial Employee,government,USA,White,25-34,Woman,Master's degree,2
180000.0,Management,manufacturing,USA,White,25-34,Woman,Master's degree,5
125000.0,Non-Managerial Employee,manufacturing,USA,White,25-34,Woman,"Professional degree (MD, JD, etc.)",5
50900.0,Non-Managerial Employee,finance,USA,White,35-44,Woman,College degree,21
72764.28602500001,Management,business,Canada,Asian or Asian American,25-34,Woman,College degree,5
92000.0,Non-Managerial Employee,business,USA,White,25-34,Woman,Master's degree,8
37601.436454,Non-Managerial Employee,business,Canada,White,35-44,Woman,College degree,11
80000.0,Non-Managerial Employee,finance,USA,White,45-54,Woman,High School,21
47198.4558,Management,agriculture,Canada,White,25-34,Woman,College degree,5
105800.0,Management,manufacturing,USA,Asian or Asian American,25-34,Woman,PhD,0
129000.0,Non-Managerial Employee,finance,USA,Mixed Race,25-34,Other,Master's degree,11
182000.0,Management,tech,USA,White,25-34,Woman,College degree,11
90000.0,Non-Managerial Employee,education,USA,White,35-44,Woman,"Professional degree (MD, JD, etc.)",11
35100.0,Non-Managerial Employee,healthcare,USA,White,35-44,Woman,Master's degree,11
48750.0,Director,education,USA,White,25-34,Woman,Master's degree,8
32240.0,Non-Managerial Employee,service,USA,White,25-34,Woman,College degree,8
175000.0,Director,nonprofit,USA,White,35-44,Woman,Master's degree,11
56500.0,Non-Managerial Employee,business,USA,White,25-34,Woman,Some college,5
80111.0,Non-Managerial Employee,education,USA,White,35-44,Woman,College degree,11
32000.0,Non-Managerial Employee,religion,USA,White,65 or over,Woman,College degree,31
130000.0,Non-Managerial Employee,finance,USA,White,45-54,Man,College degree,21
70800.0,Director,government,USA,White,35-44,Woman,Master's degree,11
47097.0,Non-Managerial Employee,nonprofit,USA,White,35-44,Woman,Master's degree,11
36000.0,Management,service,USA,White,25-34,Woman,College degree,5
49000.0,Non-Managerial Employee,nonprofit,USA,White,25-34,Woman,Master's degree,5
70000.0,Non-Managerial Employee,business,USA,Asian or Asian American,25-34,Woman,College degree,0
130000.0,Director,"tech,business",USA,White,35-44,Man,College degree,11
75114.0,Non-Managerial Employee,finance,USA,"Hispanic, Latino, or Spanish origin",25-34,Woman,College degree,8
60000.0,Non-Managerial Employee,nonprofit,USA,White,35-44,Man,Master's degree,11
51131.66045,Management,business,Canada,Asian or Asian American,18-24,Woman,College degree,2
78000.0,Non-Managerial Employee,healthcare,USA,White,25-34,Woman,Master's degree,2
170000.0,Non-Managerial Employee,manufacturing,USA,Asian or Asian American,35-44,Other,PhD,11
52843.752,Management,government,UK,White,35-44,Man,College degree,11
47736.0,Management,nonprofit,USA,White,25-34,Woman,College degree,5
31200.0,Non-Managerial Employee,service,USA,White,18-24,Woman,Some college,0
50000.0,Non-Managerial Employee,education,USA,White,35-44,Woman,Master's degree,11
86700.0,Non-Managerial Employee,tech,USA,White,35-44,Woman,College degree,11
37544.0,Non-Managerial Employee,service,USA,White,35-44,Woman,Master's degree,11
75000.0,Non-Managerial Employee,tech,USA,White,25-34,Woman,College degree,11
47198.4558,Non-Managerial Employee,tech,Canada,White,35-44,Woman,College degree,11
78000.0,Non-Managerial Employee,finance,USA,White,45-54,Woman,Some college,11
120000.0,Non-Managerial Employee,nonprofit,USA,White,25-34,Man,College degree,11
104000.0,Non-Managerial Employee,finance,USA,Asian or Asian American,25-34,Woman,Master's degree,5
103795.9832,Non-Managerial Employee,tech,Australia,Mixed Race,35-44,Man,College degree,11
155000.0,Management,tech,USA,White,35-44,Woman,Master's degree,11
130020.0,Management,tech,USA,Mixed Race,18-24,Woman,College degree,2
30200.0,Non-Managerial Employee,business,USA,White,25-34,Woman,Some college,0
87000.0,Management,business,USA,White,35-44,Man,High School,11
21137.5008,Non-Managerial Employee,tech,UK,White,18-24,Man,Some college,2
60000.0,Non-Managerial Employee,business,USA,White,25-34,Woman,College degree,11
145000.0,Management,tech,USA,White,45-54,Woman,College degree,21
68240.0,Non-Managerial Employee,business,USA,"Hispanic, Latino, or Spanish origin",25-34,Woman,Master's degree,8
87000.0,Non-Managerial Employee,tech,USA,White,18-24,Woman,College degree,2
330000.0,Non-Managerial Employee,tech,USA,Asian or Asian American,25-34,Woman,"Professional degree (MD, JD, etc.)",5
265000.0,Non-Managerial Employee,tech,USA,White,35-44,Woman,"Professional degree (MD, JD, etc.)",11
450000.0,Non-Managerial Employee,tech,USA,Asian or Asian American,25-34,Woman,Master's degree,2
61000.0,Non-Managerial Employee,business,USA,White,25-34,Woman,Master's degree,2
41878.673460000005,Non-Managerial Employee,tech,UK,White,25-34,Woman,Master's degree,8
158000.0,Non-Managerial Employee,healthcare,USA,Asian or Asian American,25-34,Woman,"Professional degree (MD, JD, etc.)",5
85000.0,Non-Managerial Employee,manufacturing,USA,Mixed Race,25-34,Woman,College degree,2
32000.0,Non-Managerial Employee,education,USA,White,25-34,Woman,College degree,5
120000.0,Non-Managerial Employee,government,USA,White,55-64,Man,PhD,31
87500.0,Non-Managerial Employee,manufacturing,USA,White,25-34,Man,College degree,2
73600.0,Non-Managerial Employee,business,USA,Asian or Asian American,25-34,Woman,College degree,8
49920.0,Non-Managerial Employee,education,USA,White,25-34,Woman,College degree,5
60000.0,Non-Managerial Employee,business,USA,White,25-34,Woman,Master's degree,2
70000.0,Non-Managerial Employee,nonprofit,USA,White,25-34,Woman,College degree,2
57.0,Non-Managerial Employee,business,USA,White,25-34,Woman,College degree,2
145000.0,Non-Managerial Employee,finance,USA,White,25-34,Woman,College degree,5
178629.0,Management,tech,USA,White,35-44,Woman,Master's degree,11
73000.0,Non-Managerial Employee,business,USA,White,25-34,Woman,College degree,5
44500.0,Non-Managerial Employee,education,USA,White,25-34,Woman,College degree,8
99000.0,Non-Managerial Employee,education,USA,White,25-34,Woman,"Professional degree (MD, JD, etc.)",5
122000.0,Director,nonprofit,USA,White,25-34,Woman,Master's degree,8
218000.0,Non-Managerial Employee,healthcare,USA,White,45-54,Woman,"Professional degree (MD, JD, etc.)",21
63000.0,Non-Managerial Employee,tech,USA,White,45-54,Woman,College degree,11
144000.0,Non-Managerial Employee,tech,USA,White,25-34,Other,Master's degree,5
132000.0,Non-Managerial Employee,education,USA,White,35-44,Woman,Master's degree,11
30000.0,Non-Managerial Employee,finance,USA,"Hispanic, Latino, or Spanish origin",25-34,Woman,College degree,11
210000.0,Non-Managerial Employee,healthcare,USA,Black or African American,35-44,Woman,Master's degree,11
74000.0,Non-Managerial Employee,government,USA,White,25-34,Woman,Master's degree,11
33952.110660000006,Non-Managerial Employee,education,UK,White,18-24,Woman,College degree,0
162000.0,Director,nonprofit,USA,White,35-44,Woman,Master's degree,11
63717.91533,Management,property,Canada,White,25-34,Woman,College degree,8
131890.0,Non-Managerial Employee,tech,USA,White,25-34,Woman,College degree,8
106000.0,Management,finance,USA,White,25-34,Woman,College degree,5
62000.0,Non-Managerial Employee,education,USA,White,35-44,Woman,Master's degree,11
151000.0,Non-Managerial Employee,tech,USA,White,25-34,Woman,College degree,2
96000.0,Management,business,USA,Mixed Race,25-34,Woman,College degree,5
121000.0,Non-Managerial Employee,tech,USA,White,45-54,Man,College degree,21
58998.06975,Non-Managerial Employee,business,Canada,White,25-34,Woman,Master's degree,5
62000.0,Director,nonprofit,USA,Black or African American,25-34,Woman,Master's degree,8
94000.0,Non-Managerial Employee,tech,USA,White,25-34,Man,Master's degree,8
50000.0,Director,business,USA,White,25-34,Woman,College degree,11
106000.0,Non-Managerial Employee,government,USA,White,35-44,Woman,"Professional degree (MD, JD, etc.)",8
77770.0,Management,manufacturing,USA,White,25-34,Woman,College degree,8
93500.0,Non-Managerial Employee,tech,USA,Mixed Race,25-34,Man,College degree,11
367000.0,Director,tech,USA,White,25-34,Man,Master's degree,2
95000.0,Non-Managerial Employee,finance,USA,Black or African American,25-34,Woman,College degree,2
55000.0,Management,business,USA,White,25-34,Woman,College degree,8
60770.31480000001,Non-Managerial Employee,nonprofit,UK,White,25-34,Woman,Master's degree,8
99082.035,Non-Managerial Employee,business,UK,White,35-44,Man,College degree,11
26100.0,Non-Managerial Employee,service,USA,White,35-44,Woman,College degree,11
40000.0,Non-Managerial Employee,business,USA,White,18-24,Man,College degree,0
130000.0,Non-Managerial Employee,finance,USA,Asian or Asian American,35-44,Woman,Master's degree,8
60000.0,Non-Managerial Employee,business,USA,White,25-34,Woman,College degree,11
48000.0,Non-Managerial Employee,business,USA,Black or African American,25-34,Woman,Master's degree,5
71958.0,Non-Managerial Employee,government,USA,White,25-34,Woman,Master's degree,5
40400.0,Non-Managerial Employee,environment,USA,White,18-24,Woman,College degree,2
45168.197022,Non-Managerial Employee,finance,UK,White,35-44,Woman,College degree,11
71500.0,Non-Managerial Employee,business,USA,White,35-44,Woman,College degree,11
160000.0,Non-Managerial Employee,tech,USA,Middle Eastern or Northern African,35-44,Man,College degree,8
50000.0,Non-Managerial Employee,"tech,business",USA,White,35-44,Woman,Master's degree,21
99082.035,Non-Managerial Employee,business,UK,White,35-44,Man,Master's degree,11
70011.04277,Director,education,Canada,White,25-34,Woman,College degree,8
46411.81487,Non-Managerial Employee,business,Canada,White,25-34,Man,College degree,8
145000.0,Non-Managerial Employee,tech,USA,White,35-44,Woman,PhD,11
426000.0,Non-Managerial Employee,tech,USA,White,35-44,Other,Some college,21
97375.0,Non-Managerial Employee,education,USA,White,35-44,Woman,College degree,11
251000.0,Non-Managerial Employee,tech,USA,Asian or Asian American,25-34,Man,College degree,11
43000.0,Non-Managerial Employee,manufacturing,USA,"Hispanic, Latino, or Spanish origin",25-34,Woman,College degree,11
43388.0,Non-Managerial Employee,service,USA,White,25-34,Other,College degree,8
79500.0,Non-Managerial Employee,education,USA,White,35-44,Woman,College degree,11
72858.0,Non-Managerial Employee,business,USA,Mixed Race,25-34,Woman,College degree,8
115000.0,Non-Managerial Employee,nonprofit,USA,White,35-44,Man,"Professional degree (MD, JD, etc.)",8
250000.0,Non-Managerial Employee,tech,USA,White,35-44,Man,Some college,11
54450.0,Non-Managerial Employee,business,USA,White,25-34,Woman,College degree,5
96900.0,Non-Managerial Employee,business,USA,White,18-24,Other,College degree,0
79040.0,Non-Managerial Employee,tech,USA,White,25-34,Man,Master's degree,2
125000.0,Non-Managerial Employee,healthcare,USA,"Hispanic, Latino, or Spanish origin",35-44,Man,Master's degree,11
56200.0,Non-Managerial Employee,business,USA,White,35-44,Woman,Master's degree,21
